key,year,city,city 2,language,language 2,author (normalized),title,title_EN,BASE CONTENT,AUTHOR NAME,AUTHOR NAME 2,AUTHOR DESCRIPTION,AUTHOR DESCRIPTION 2,EUCLID REF,EUCLID DESCRIPTION,EUCLID DESCRIPTION 2,OTHER NAMES,PATRON REF,EDITION INFO 2,EDITION INFO,PRIVILEGES,VERBS,EXPLICITLY STATED: TRANSLATED FROM,EXPLICITLY STATED: TRANSLATED TO,RECIPIENT VERBS,EXPLICIT RECIPIENT 2,EXPLICIT RECIPIENT,GREEK IN NON GREEK BOOKS,INNOVATION,INSTITUTIONS,ENRICHED WITH,BOUND WITH,ELEMENTS DESIGNATION,invalid transcription,IMPRINT DATE,IMPRINT PUBLISHER,IMPRINT PLACE,IMPRINT PRIVILEGES,IMPRINT DEDICATION,IMPRINT AUTHOR NAME,IMPRINT AUTHOR DESCRIPTION,tagger,CONTENT DESC,CONTENT DESC 2,ADDITIONAL CONTENT,ADDITIONAL CONTENT 2,author (orig),publisher (orig),publisher (normalized),colophon,imprint,imprint_EN,format,books,volumesCount,wClass,ustc_id,scan_url,tp_url,tp_url_alt,frontispiece_url,frontispiece_type,frontispiece_text,frontispiece_text_EN,notes,has_red,tp_design,num_of_types,frame_type,engraving,printer_device,font_types,calligraphic_features,other_names_classification,included_in_studies,tp_illustration,annotations
Lyon_1675,1675,Lyon,,LATIN,,Claude-François Milliet Dechales,"ELEMENTORUM EUCLIDIS LIBRI OCTO, Ad faciliorem cap-tum accommodati. AUTHORE P. CLAVDIO FRANCISCO MIL-LIET DECHALES, Camberiensi, Societ. JESU. TERTIA EDITIO. Cæteris facilior & correctior.","THE EIGHT BOOKS OF EUCLID'S ELEMENTS, Adapted for easier comprehension. BY THE AUTHOR P. CLAUDE FRANÇOIS MILLIET DECHALES, of Chambéry, Society of JESUS. THIRD EDITION. Easier and more corrected than the others.",ELEMENTORUM EUCLIDIS LIBRI OCTO,P. CLAVDIO FRANCISCO MIL-LIET DECHALES,,"Camberiensi, Societ. JESU.",,EUCLIDIS,,,,,,TERTIA EDITIO. Cæteris facilior & correctior.,,accommodati,,,,,,,,Societ. JESU,"Ad faciliorem cap-tum accommodati, Cæteris facilior & correctior",,ELEMENTORUM EUCLIDIS LIBRI OCTO,,M. DC. LXXV.,BENEDICTI CORAL,LVGDVNI,Cum Superio-rum Permissu.,,,,ai_02_14-55,Ad faciliorem cap-tum accommodati,,,,Claude-François Milliet Dechales,,,,"LVGDVNI, Sumptib. VIDVÆ BENEDICTI CORAL, in
vico Mercatorio sub signo Victoriæ. M. DC. LXXV. Cum Superio-rum Permissu.","LVGDVNI, Sumptib. WIDOW OF BENEDICT CORAL, in
the Merchant Street under the sign of Victory. 1675. With the Permission of the Superiors.",Sexto,"Elements 1–6, 11–12",1,CLAVIUS,,https://books.google.co.uk/books/edition/Elementorum_Euclidis_libri_octo_ad_facil/27HPVTgqiewC,/tps/Lyon_1675_tp.png,,,,,,,False,typographic,7,none,none,True,"roman, majuscule roman, italics",,,,,
Frankfurt_1674,1674,Frankfurt,,LATIN,,Gaspar Schott,"P. GASPARIS SCHOTTI REGISCURIANI E SOCIET. JESU
Olim in Panormitano Siciliæ, nunc in Herbipolitano Franconiæ ejusdem SOCIETATIS JESU Gymnasio Matheseos Professoris CURSUS MATHEMATICUS, SIVE ABSOLUTA OMNIUM MATHEMATICARUM DISCIPLINARUM ENCYCLOPÆDIA, In
Libros XXVIII. digesta, eoque ordine disposita, ut quivis, vel mediocri præditus ingenio, totam Mathesin à primis fundamentis proprio Marte addiscere possit. Opus desideratum diu, promissum à multis, à non paucis tentatum, à nullo numeris omnibus absolutum. Accesserunt in fine THEORESES MECHANICÆ NOVÆ Additis Indicibus locupletissimis.","P. GASPARIS SCHOTTI REGISCURIANI OF THE SOCIETY OF JESUS
Formerly in the Panormitan of Sicily, now in the Herbipolitan of Franconia of the same SOCIETY OF JESUS, Professor of Mathematics in the Gymnasium MATHEMATICAL COURSE, OR COMPLETE ENCYCLOPEDIA OF ALL MATHEMATICAL DISCIPLINES, Arranged in 28 Books, and disposed in such order that anyone, even with mediocre talent, can learn the whole of Mathematics from the very foundations by their own effort. A work long desired, promised by many, attempted by not a few, completed by none in all respects. At the end, NEW MECHANICAL THEOREMS have been added, along with very comprehensive indexes.",CURSUS MATHEMATICUS,GASPARIS SCHOTTI,,P.,"REGISCURIANI E SOCIET. JESU
Olim in Panormitano Siciliæ, nunc in Herbipolitano Franconiæ ejusdem SOCIETATIS JESU Gymnasio Matheseos Professoris",,,,,,,,,,,,,,"ut quivis, vel mediocri præditus ingenio, totam Mathesin à primis fundamentis proprio Marte addiscere possit.",,,"SOCIET. JESU, Panormitano Siciliæ, Herbipolitano Franconiæ, SOCIETATIS JESU Gymnasio",Indicibus locupletissimis,,none,,ANNO M DC LXXIV.,JOANNIS ARNOLDI CHOLINI,FRANCOFURTI AD MOENUM,Cum Privilegio Sacræ Cæsareæ ac Regiæ Majestatis.,,,,ai_02_14-55,,,,,Caspar Schott,Joannis Arnoldi Cholini,Johann Arnold Cholini,,"Cum Privilegio Sacræ Cæsareæ ac Regiæ Majestatis. FRANCOFURTI AD MOENUM, Sumptibus JOANNIS ARNOLDI CHOLINI. ANNO M DC LXXIV.","With the Privilege of the Holy Imperial and Royal Majesty.
FRANKFURT AM MAIN,
At the expense of JOHANN ARNOLD CHOLIN.
YEAR 1674.",Folio,Elements 1–6,1,CLAVIUS,,https://www.google.com/books/edition/P_GASPARIS_SCHOTTI_REGISCURIANI_E_SOCIET/hzNdhFhzoxAC,/tps/Frankfurt_1674_tp.png,,,,,,,False,typographic,7,none,woodcut,True,"roman, majuscule roman, italics",,,,,
Rome_1589,1589,Rome,,LATIN,,Christopher Clavius,"[vol. 1]: EVCLIDIS ELEMENTORVM LIB. XV ACCESSIT XVI.
DE SOLIDORVM. Regularium cuiuslibet intra quodlibet compa-ratione. OMNES PERSPICVIS DEMONstrationibus, accuratisque scholijs illustrati: nunc iterum editi, ac multarum rerum accessione locupletati: AVCTORE CHRISTOPHORO CLAVIO BAMBER-GENSI È SOCIETATE IESV
[vol. 2]: EVCLIDIS POSTERIORES LIB. IX ACCESSIT XVI. DE
SOLIDORVM. Regularium cuiuslibet intra quodlibet comparatione. OMNES PERSPICVIS DEMONstrationibus, accuratisque scholijs illustrati: nunc iterum editi, ac multarum rerum accessione locupletati: AVCTORE CHRISTOPHORO CLAVIO BAMBERGENSI È SO-CIETATE IESV","[vol. 1]: EUCLID'S ELEMENTS BOOK XV WITH AN ADDITION OF XVI.
ON THE COMPARISON OF ANY REGULAR SOLIDS WITHIN ANY OTHER. ALL ILLUSTRATED WITH CLEAR DEMONstrations and accurate scholia: now published again, enriched with the addition of many things: BY CHRISTOPHER CLAVIUS OF BAMBERG FROM THE SOCIETY OF JESUS
[vol. 2]: EUCLID'S LATER BOOKS IX WITH AN ADDITION OF XVI. ON THE
COMPARISON OF ANY REGULAR SOLIDS WITHIN ANY OTHER. ALL ILLUSTRATED WITH CLEAR DEMONstrations and accurate scholia: now published again, enriched with the addition of many things: BY CHRISTOPHER CLAVIUS OF BAMBERG FROM THE SO-CIETY OF JESUS",EVCLIDIS ELEMENTORVM LIB. XV ACCESSIT XVI.,CHRISTOPHORO CLAVIO BAMBERGENSI,,È SOCIETATE IESV,,EVCLIDIS,,,,,,"nunc iterum editi, ac multarum rerum accessione locupletati",,"illustrati, editi, , locupletati",,,,,,,,SOCIETATE IESV,"OMNES PERSPICVIS DEMONstrationibus, accuratisque scholijs illustrati",DE SOLIDORVM. Regularium cuiuslibet intra quodlibet compa-ratione,ELEMENTORVM,,M D L XXXIX,BARTHOLOMAEVM Grassium,ROMÆ,PERMISSV SVPERIORVM,,,,ai_02_14-55,"OMNES PERSPICVIS DEMONstrationibus, accuratisque scholijs illustrati",,"ACCESSIT XVI.
DE SOLIDORVM. Regularium cuiuslibet intra quodlibet compa-ratione","nunc iterum editi, ac multarum rerum accessione locupletati",Christoph Clavius,,,"[vol. 1 & 2] ROMAE, Apud Sanctium, & Soc. M. D. LXXXIX.",[Vol. 1 & 2] ROMÆ APVD BARTHOLOMAEVM Grassium; M D L XXXIX. PERMISSV SVPERIORVM.,[Vol. 1 & 2] IN ROME AT BARTHOLOMAEUS Grassium; 1539. WITH PERMISSION OF THE SUPERIORS.,Octavo,Elements 1–16,2,CLAVIUS,,https://www.google.com/books/edition/Euclidis_Elementorum_Lib_XV/MD6SRC7r204C,/tps/Rome_1589_tp.png,,,,,,,False,standard,5,woodcut,woodcut,True,"roman, majuscule roman, italics",,,,True,
Cologne_1591,1591,Cologne,,LATIN,,Christopher Clavius,"[vol. 1]: EVCLIDIS ELEMENTORVM LIBRI XV. Accessit XVI.
de SOLIDORVM REGVLARIVM cuiuslibet intra quodlibet compa-ratione. Omnes perspicuis DEMONSTRATIONIBVS, accuratisque SCHOLIIS illustrati, ac multarum rerum accessione locupletati: Nunc tertiò editi, summaque diligentia recogniti, atque emendati. Auctore CHRISTOPHORO CLAVIO BAMBERGENSI, è Societate IESV.
[vol. 2]: EVCLIDIS POSTERIORES LIBRI IX. Accessit XVI. de
SOLIDORVM REGVLARIVM cuiuslibet intra quodlibet compara-tione. Omnes perspicuis DEMONSTRATIONIBVS, accuratisque SCHOLIIS illustrati: Nunc tertiò editi, ac multarum rerum accessione locupletati. Auctore CHRISTOPHORO CLAVIO BAMBERGENSI, è Societate IESV.","[vol. 1]: THE FIFTEEN BOOKS OF EUCLID'S ELEMENTS. A sixteenth has been added on the comparison of any regular solids within any other. All illustrated with clear DEMONSTRATIONS and accurate SCHOLIA, and enriched with the addition of many things: Now published for the third time, reviewed and corrected with the utmost diligence. By CHRISTOPHER CLAVIUS OF BAMBERG, of the Society of JESUS.
[vol. 2]: THE NINE LATER BOOKS OF EUCLID. A sixteenth has been added on the comparison of any regular solids within any other. All illustrated with clear DEMONSTRATIONS and accurate SCHOLIA: Now published for the third time, and enriched with the addition of many things. By CHRISTOPHER CLAVIUS OF BAMBERG, of the Society of JESUS.",EVCLIDIS ELEMENTORVM LIBRI XV.,CHRISTOPHORO CLAVIO BAMBERGENSI,,è Societate IESV.,,EVCLIDIS,,,,,,"Nunc tertiò editi, summaque diligentia recogniti, atque emendati.",,"illustrati, locupletati, recogniti, emendati",,,,,,,,Societate IESV,"perspicuis DEMONSTRATIONIBVS, accuratisque SCHOLIIS, multarum rerum accessione",de SOLIDORVM REGVLARIVM cuiuslibet intra quodlibet compa-ratione,EVCLIDIS ELEMENTORVM LIBRI XV.,,M D XCI,IOH. BAPTISTAE CIOTTI,COLONIAE,,,,,ai_02_14-55,"Accessit XVI.
de SOLIDORVM REGVLARIVM cuiuslibet intra quodlibet compa-ratione","Omnes perspicuis DEMONSTRATIONIBVS, accuratisque SCHOLIIS illustrati, ac multarum rerum accessione locupletati",EVCLIDIS POSTERIORES LIBRI IX,"Accessit XVI. de
SOLIDORVM REGVLARIVM cuiuslibet intra quodlibet compara-tione",Christoph Clavius,IOH. BAPTISTAE CIOTTI,Giovanni Battista Ciotti,,"[vols. 1 & 2] COLONIAE, Expensis IOH. BAPTISTAE CIOTTI M D XCI.","[vols. 1 & 2] COLOGNE, At the expense of IOH. BAPTISTAE CIOTTI 1591.",Quarto,Elements 1–16,2,CLAVIUS,,https://www.google.com/books/edition/Evclidis_Elementorvm_libri_XV/TJJoAAAAcAAJ,/tps/Cologne_1591_tp.png,,,,,,,False,standard,6,woodcut,woodcut,True,"roman, majuscule roman, italics",Decorative initials and ornate script,,,True,
Rome_1603,1603,Rome,,LATIN,,Christopher Clavius,"[Vol. 1]: EVCLIDIS ELEMENTORVM LIBRI XV. Accessit
LIBER XVI. De Solidorum Regularium cuiuslibet intra quodlibet comparatione. OMNES PERSPICVIS DEMONSTRATIONIBVS,
accuratisque scholijs illustrati: nunc quarto editi, ac multarum rerum accessione post primam editionem locupletati. Auctore CHRISTO-PHORO CLAVIO BAMBERGENSI e Societate IESV.
[Vol. 2]: EVCLIDIS POSTERIORES LIBRI IX. Accessit LIBER
XVI. De Solidorum Regularium cuiuslibet intra quodlibet compara-tione. OMNES PERSPICVIS DEMONSTRATIONIBVS, accuratis-
que scholijs illustrati: nunc quarto editi, ac multarum rerum accessione
post primam editionem locupletati. Auctore CHRISTOPHORO CLAVIO BAMBERGENSI e Societate IESV.","[Vol. 1]: THE ELEMENTS OF EUCLID BOOKS XV. Added
BOOK XVI. On the comparison of any regular solids within any other. ALL ILLUSTRATED WITH CLEAR DEMONSTRATIONS,
and accurate scholia: now published for the fourth time, and enriched with many additions since the first edition. By the author CHRISTOPHER CLAVIUS OF BAMBERG from the Society of JESUS.
[Vol. 2]: THE LATER BOOKS OF EUCLID IX. Added BOOK
XVI. On the comparison of any regular solids within any other. ALL ILLUSTRATED WITH CLEAR DEMONSTRATIONS, and accurate
scholia: now published for the fourth time, and enriched with many additions
since the first edition. By the author CHRISTOPHER CLAVIUS OF BAMBERG from the Society of JESUS.",EVCLIDIS ELEMENTORVM LIBRI XV.,CHRISTOPHORO CLAVIO BAMBERGENSI,,e Societate IESV.,,EVCLIDIS,,,,,,"nunc quarto editi, ac multarum rerum accessione post primam editionem locupletati.",,"illustrati:, editi, locupletati",,,,,,,,Societate IESV,"OMNES PERSPICVIS DEMONSTRATIONIBVS, accuratisque scholijs illustrati",LIBER XVI. De Solidorum Regularium cuiuslibet intra quodlibet comparatione,EVCLIDIS ELEMENTORVM LIBRI XV.,,MDCIII,Aloysium Zannettum,ROMAE,PERMISSV SVPERIORVM,,,,ai_02_14-55,"OMNES PERSPICVIS DEMONSTRATIONIBVS, accuratisque scholijs illustrati",,"Accessit
LIBER XVI. De Solidorum Regularium cuiuslibet intra quodlibet comparatione",,Christoph Clavius,Aloysius Zannettus,Aloysius Zannettus,"[Both volumes] ROMAE, Apud Aloysium Zannettum. MD-CIII. SVPERIORVM PERMISSV.","[Both volumes] ROMAE, Apud Aloysium Zannettum. MDCIII. PERMISSV SVPERIORVM.","[BOTH VOLUMES] ROME, At Aloysius Zannettus. 1603. WITH PERMISSION OF THE SUPERIORS.",Octavo,Elements 1–16,2,CLAVIUS,,https://www.google.com/books/edition/Euclidis_Elementorum_libri_15_Accessit_l/Ok5NMkBaRBkC,/tps/Rome_1603_tp.png,,,,,,,False,standard,6,woodcut,woodcut,True,"roman, majuscule roman, italics",,,,,
Douai_1620,1620,Douai,,LATIN,,Charles Malapert de Mons,"EVCLIDIS ELEMENTORVM LIBRI SEX PRIORES. Quorum
demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum accommodauit CAROLVS MALAPERTIVS Montensis è Societate IESV.","THE FIRST SIX BOOKS OF EUCLID'S ELEMENTS. Whose
demonstrations both elsewhere scattered, and especially in the fifth book, have been adapted for easier understanding by CAROLUS MALAPERTIUS of Mons from the Society of JESUS.",EVCLIDIS ELEMENTORVM LIBRI SEX PRIORES.,CAROLVS MALAPERTIVS,,Montensis è Societate IESV.,,EVCLIDIS,,,,,,,,accommodauit,,,,,,,,Societate IESV,"demonstrationes, ad facil-iorem captum accommodauit",,,,ANNO 1620.,BALTAZARIS BELLERI,,,,,,ai_02_14-55,,,"Quorum
demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum accommodauit",,Carolus Malapertius Montensis,BELLERI,Belleri,,"DVACI, Typis BALTAZARIS BELLERI sub Circino Aureo ANNO 1620.","DVACI, Printed by BALTAZARIS BELLERI under the Golden Compass YEAR 1620.",Octavo,Elements 1–6,1,CLAVIUS,-,https://www.google.com/books/edition/Evclidis_Elementorvm_libri_sex_priores/6s5ZAAAAcAAJ,/tps/Douai_1620_tp.png,/tps/Douai_1620_tp_alt.png,,,,,,False,typographic,6,none,none,True,"roman, italics, majuscule roman",,,,,
Douai_1625,1625,Douai,,LATIN,,Charles Malapert de Mons,"Euclidis ELEMENTORVM LIBRI SEX PRIORES. Quorum
demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum accommodauit CAROLVS MALAPERTIVS Montensis è Societate IESV. Editio altera emendatior.","Euclid's ELEMENTS THE FIRST SIX BOOKS. Whose
demonstrations both elsewhere scattered, and especially in the fifth book, have been adapted for easier understanding by CAROLUS MALAPERTIUS of Mons from the Society of JESUS. Second edition, more corrected.",ELEMENTORVM LIBRI SEX PRIORES.,CAROLVS MALAPERTIVS,,Montensis è Societate IESV.,,Euclidis,,,,,,Editio altera emendatior.,,accommodauit,,,,,,,,Societate IESV,"demonstrationes, facil-iorem captum accommodauit",,,,ANNO 1625.,BALTAZARIS BELLERI,,Cum Priuilegio.,,,,ai_02_14-55,Editio altera emendatior,,"Quorum
demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum accommodauit",,Carolus Malapertius Montensis,,,,"DVACI, Typis BALTAZARIS BELLERI, sub Circino aureo. ANNO 1625. Cum Priuilegio.","DVACI, Printed by BALTAZARIS BELLERI, under the Golden Compass. YEAR 1625. With Privilege.",Duodecimo,Elements 1–6,1,CLAVIUS,-,https://www.google.com/books/edition/Euclidis_elementorum_libri_VI/tjgPAAAAQAAJ,/tps/Douai_1625_tp.png,,,,,,,False,typographic,8,none,none,True,"italics, roman, majuscule roman",,,,,
Rome_1629,1629,Rome,,LATIN,,"Christopher Clavius, Christoph Grienberger","EVCLIDIS Sex primi ELEMENTORVM GEOMETRICORVM
Libri cum parte Vndecimi Ex maioribus CLAVII Commentariis in commodiorem formam contracti. RERVMQ. MATHEMATI-CARVM CHRISTOPHORI GRIENBERGERI OENOHALLENSIS è Societate IESV OPUSCVLVM PRIMVM.","EUCLID'S First Six ELEMENTS OF GEOMETRY
Books with part of the Eleventh From the larger COMMENTARIES of CLAVIUS contracted into a more convenient form. AND MATHEMATICAL MATTERS OF CHRISTOPHER GRIENBERGER OF OENOHALL FROM THE SOCIETY OF JESUS FIRST WORK.",EVCLIDIS Sex primi ELEMENTORVM GEOMETRICORVM,CHRISTOPHORI GRIENBERGERI OENOHALLENSIS,,è Societate IESV,,EVCLIDIS,,,,,,,,contracti,,,,,,,,Societate IESV,ex maioribus CLAVII Commentariis in commodiorem formam contracti,"parte Vndecimi, RERVMQ. MATHEMATI-CARVM CHRISTOPHORI GRIENBERGERI OENOHALLENSIS è Societate IESV OPUSCVLVM PRIMVM",ELEMENTORVM GEOMETRICORVM,,1629,Hæredem Bartholomæi Zannetti.,"ROMAE,",Superiorum permissu.,,,,ai_02_14-55,Libri cum parte Vndecimi Ex maioribus CLAVII Commentariis in commodiorem formam contracti,,RERVMQ. MATHEMATI-CARVM CHRISTOPHORI GRIENBERGERI OENOHALLENSIS è Societate IESV OPUSCVLVM PRIMVM,,"Christoph Clavius, Christoph Grienberger",Hæredem Bartholomæi Zannetti,Heirs of Bartolomeo Zannetti,,"ROMAE, Apud Hæredem Bartholomæi Zannetti. 1629.
Superiorum permissu.","ROME, At the Heir of Bartholomew Zannetti. 1629.
With the permission of the superiors.",Duodecimo,Elements 1–6,1,CLAVIUS,-,,,,,,,,,,,,,,,,,,,,
Douai_1633,1633,Douai,,LATIN,,Charles Malapert de Mons,"Euclidis ELEMENTORVM LIBRI SEX PRIORES. Quorum
demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum accommodauit CAROLVS MALAPERTIVS Montensis è Societate IESV. Editio altera emendatior.","The First Six Books of Euclid's ELEMENTS. Whose demonstrations, both scattered elsewhere and especially in the fifth book, have been adapted for easier understanding by CAROLUS MALAPERTIUS of Mons from the Society of JESUS. Second edition, corrected.",ELEMENTORVM LIBRI SEX PRIORES.,CAROLVS MALAPERTIVS,,Montensis è Societate IESV.,,Euclidis,,,,,,Editio altera emendatior.,,accommodauit,,,,,,,,Societate IESV,"demonstrationes, facil-iorem captum accommodauit",,,,Anno 1633.,BALTAZARIS BELLERI,,Cum Priuilegio.,,,,ai_02_14-55,,,"Quorum
demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum accommodauit",,Carolus Malapertius Montensis,Balthazar Bellerus,Balthazar Bellerus,,"DVACI, Typis BALTAZARIS BELLERI, sub Circino aureo. Anno 1633. Cum Priuilegio.","DVACI, Printed by BALTAZARIS BELLERI, under the Golden Compass. Year 1633. With Privilege.",Duodecimo,Elements 1–6,1,CLAVIUS,-,https://www.google.com/books/edition/Euclidis_elementorum_libri_sex_priores/4NKW-vnIhssC,/tps/Douai_1633_tp.png,,,,,,,False,typographic,7,none,none,True,"roman, majuscule roman, italics",,,,,
Paris_1643b,1643,Paris,,LATIN,,Georges Fournier,"EVCLIDIS SEX PRIMI ELEMENTORVM GEOMETRI-
CORVM LIBRI, In commodiorem formam contracti & demonstrati. A P. GEORGIO FOVRNIER è societate IESV.","EUCLID'S SIX BOOKS OF THE ELEMENTS OF GEOMETRY, Contracted and demonstrated in a more convenient form. By P. GEORGIO FOURNIER of the Society of JESUS.","EVCLIDIS SEX PRIMI ELEMENTORVM GEOMETRI-
CORVM LIBRI",P. GEORGIO FOVRNIER,,è societate IESV,,EVCLIDIS,,,,,,,,"contracti, demonstrati",,,,,,,,societate IESV,,,,,M. DC. XLIII.,MATHVRINVM HENAVLT,PARISIIS,Cum Priuilegio Regis.,,,,ai_02_14-55,In commodiorem formam contracti & demonstrati,,,,Georges Fournier,Mathurinum Henault,Mathurinum Henault,,"PARISIIS, Apud MATHVRINVM HENAVLT, via Ia-
cobæâ, sub signo Angeli Custodis, propè Collegium Societatis IESV.
M. DC. XLIII. Cum Priuilegio Regis.","PARIS, At MATHURIN HENAULT, on Jacob Street, under the sign of the Guardian Angel, near the College of the Society of JESUS. 1643. With the Privilege of the King.",Octavo,Elements 1–6,1,CLAVIUS,-,https://www.google.com/books/edition/Euclidis_sex_primi_Elementorum_geometric/A2887L4sZ-cC,/tps/Paris_1643b_tp.png,,,,,,,False,typographic,6,none,none,True,"roman, italics, majuscule roman",,,,,
Paris_1644a,1644,Paris,,LATIN,,Georges Fournier,"EVCLIDIS SEX PRIMI ELEMENTORVM GEOMETRI-
CORVM LIBRI, In commodiorem formam contracti & demonstrati. A P. GEORGIO FOVRNIER è societate IESV.","EUCLID'S SIX BOOKS OF THE ELEMENTS OF GEOMETRY, Contracted and demonstrated in a more convenient form. By P. GEORGIO FOURNIER of the Society of JESUS.","EVCLIDIS SEX PRIMI ELEMENTORVM GEOMETRI-
CORVM LIBRI",P. GEORGIO FOVRNIER,,è societate IESV,,EVCLIDIS,,,,,,,,,,,,,,,,societate IESV,,,,,M. DC. XLIV.,MATHVRINVM HENAVLT,PARISIIS,Cum Priuilegio Regis.,,,,ai_02_14-55,commodiorem formam contracti & demonstrati,,,,Georges Fournier,Mathurinum Henault,Mathurinum Henault,,"PARISIIS, Apud MATHVRINVM HENAVLT, viâ Ia-
cobæâ, sub signo Angeli Custodis, propè Collegium Societatis IESV.
M. DC. XLIV. Cum Priuilegio Regis.","PARIS, At MATHURIN HENAULT, on Jacob Street, under the sign of the Guardian Angel, near the College of the Society of JESUS. 1644. With the Privilege of the King.",Octavo,Elements 1–6,1,CLAVIUS,,https://gallica.bnf.fr/ark:/12148/bpt6k87204556.r,/tps/Paris_1644a_tp.jpeg,,,,,,,False,typographic,5,none,none,True,"roman, italics, majuscule roman",,,,,
Antwerp_1645,1645,Antwerp,,LATIN,,Claude Richard,"EVCLIDIS ELEMENTORVM GEOMETRICORVM LIBROS
TREDECIM ISIDORVM ET HYPSICLEM & Recentiores de Corporibus Regularibus, & PROCLI PROPOSITIONES GEO-METRICAS Immissionemq´ ue duarum rectarum linearum continué proportionalium inter duas rectas, tàm secundùm Antiquos, quàm se-cundùm Recentiores Geometras, nouis vbique ferè demonstrationibus illustrauit, & multis definitionibus, axiomatibus, propositionibus,
corollariis, & animaduersionibus, ad Geometriam rectè intelligen-dam necessariis, locupletauit CLAVDIVS RICHARDVS E Societate IESV Sacerdos, patria Ornacensis in libero Comitatu Burgundiæ, & Regius Mathematicarum Professor: dicauitq´ ue PHILIPPO IIII. HISPANIARVM ET INDIARVM REGI CATHOLICO.","THE THIRTEEN BOOKS OF EUCLID'S ELEMENTS OF GEOMETRY
ISIDORUS AND HYPSICLES & More Recent Authors on Regular Solids, & PROCLUS' GEOMETRIC PROPOSITIONS and the insertion of two straight lines continuously proportional between two straight lines, both according to the Ancients and according to the More Recent Geometers, have been illustrated with almost entirely new demonstrations, and enriched with many definitions, axioms, propositions, corollaries, and observations necessary for correctly understanding Geometry, by CLAUDIUS RICHARD of the Society of JESUS, Priest, native of Ornans in the free County of Burgundy, and Royal Professor of Mathematics: and dedicated to PHILIP IV, CATHOLIC KING OF SPAIN AND THE INDIES.",EVCLIDIS ELEMENTORVM GEOMETRICORVM LIBROS TREDECIM,CLAVDIVS RICHARDVS,,"E Societate IESV Sacerdos, patria Ornacensis in libero Comitatu Burgundiæ, & Regius Mathematicarum Professor",,EVCLIDIS,,,"ISIDORVM, HYPSICLEM, PROCLI, tàm secundùm Antiquos, quàm se-cundùm Recentiores Geometras",PHILIPPO IIII. HISPANIARVM ET INDIARVM REGI CATHOLICO,,,,"illustrauit, locupletauit, dicauitq´ ue",,,,,,,,Societate IESV,"nouis vbique ferè demonstrationibus, multis definitionibus, axiomatibus, propositionibus, corollariis, animaduersionibus","ISIDORVM ET HYPSICLEM, PROCLI PROPOSITIONES GEO-METRICAS",ELEMENTORVM GEOMETRICORVM,,M. DC. XLV.,HIERONYMI VERDVSSII,ANTVERPIÆ,Cum Gratiâ & Priuilegio.,,,,ai_02_14-55,,,"ISIDORVM ET HYPSICLEM & Recentiores de Corporibus Regularibus, & PROCLI PROPOSITIONES GEO-METRICAS Immissionemq´ ue duarum rectarum linearum continué proportionalium inter duas rectas, tàm secundùm Antiquos, quàm se-cundùm Recentiores Geometras, nouis vbique ferè demonstrationibus illustrauit, & multis definitionibus, axiomatibus, propositionibus, corollariis, & animaduersionibus, ad Geometriam rectè intelligen-dam necessariis, locupletauit",,Claude Richard,HIERONYMI VERDVSSII,Jérôme Verdussi,,"ANTVERPIÆ, Ex Oicina HIERONYMI VERDVSSII.
M. DC. XLV. Cum Gratiâ & Priuilegio.","ANTWERP, From the Office of HIERONYMUS VERDUSSIUS.
1645. With Grace & Privilege.",Folio,Elements 1–16,1,CLAVIUS,1004036,https://books.google.co.uk/books/edition/Euclidis_Elementorum_geometricorum_libro/PZMIxcT2xW0C,/tps/Antwerp_1645_tp.png,/tps/Antwerp_1645_tp_alt.png,,,,,TP is after 14 pages of figures,True,typographic,8,none,none,False,"roman, majuscule roman",,"contemporary, ancient",dh,,
